text
Unidad I Fundamentos de las redes de datos
Unidad II Arquitectura de red (OSI yTCP/IP)
Unidad III Capa Fisica y Enlace de Datos
Unidad IV Capa de Red y Direccionamiento IPv4/IPv6
Unidad V Protocolos de Capa de Transporte
redes de computadoras
